halo_id,center_x,center_y,center_z,fof_mass_msun,fof_particle_count,M200c_msun,R200c_pkpc,N200c,mass_bin,nearest_halo_distance_pkpc,nearest_halo_mass_msun,nearest_more_massive_distance_pkpc,nearest_more_massive_mass_msun,significant_neighbor_distance_pkpc,significant_neighbor_mass_msun,significant_neighbor_distance_R200,neighbor_count_500pkpc,neighbor_count_1000pkpc,neighbor_count_2000pkpc,isolated
425,3.6774008789e+03,4.2657488281e+04,2.8440564453e+04,1.8778347077e+12,242,1.6217663455e+12,2.4782410404e+02,209,12.0-12.5,2.6328012345e+03,8.7684017724e+11,3.7025646196e+03,5.3386375393e+12,2.6328012345e+03,8.7684017724e+11,1.0623668931e+01,0,0,0,1
394,1.9365919922e+04,1.3366557617e+04,6.4444545898e+03,2.0175083861e+12,260,1.6062470503e+12,2.4773159736e+02,207,12.0-12.5,3.9866160029e+03,8.1476299655e+11,4.0732511108e+03,4.8963376269e+12,3.9866160029e+03,8.1476299655e+11,1.6092480916e+01,0,0,0,1
404,1.7536537109e+04,4.9630593750e+04,2.3301226562e+04,1.9554312712e+12,252,1.6062470503e+12,2.4769099556e+02,207,12.0-12.5,4.0839773091e+03,1.2958611469e+12,8.5481578849e+03,9.4978086455e+12,4.0839773091e+03,1.2958611469e+12,1.6488194494e+01,0,0,0,1
405,5.7121274414e+03,3.0033380859e+04,1.7503619141e+04,1.9554312712e+12,252,1.6062470503e+12,2.4610859935e+02,207,12.0-12.5,3.4139090143e+03,4.6340615385e+13,3.4139090143e+03,4.6340615385e+13,3.4139090143e+03,4.6340615385e+13,1.3871555172e+01,0,0,0,1
454,1.7445220703e+04,2.5046364746e+03,1.2671928711e+04,1.7148820828e+12,221,1.5984874028e+12,2.3859273176e+02,206,12.0-12.5,1.2507299527e+03,2.8477906641e+12,1.2507299527e+03,2.8477906641e+12,1.2507299527e+03,2.8477906641e+12,5.2421125466e+00,0,0,1,1
410,4.9985746094e+04,4.5578929688e+04,1.2119822266e+04,1.9321523248e+12,249,1.5829681076e+12,2.4559915390e+02,204,12.0-12.5,2.9673111778e+03,2.6615591221e+12,2.9673111778e+03,2.6615591221e+12,2.9673111778e+03,2.6615591221e+12,1.2081927526e+01,0,0,0,1
422,1.1226399414e+04,2.4570476562e+04,1.1226964844e+04,1.8933540430e+12,244,1.5829681076e+12,2.4583752732e+02,204,12.0-12.5,3.2060993970e+03,7.6975704055e+12,3.2060993970e+03,7.6975704055e+12,3.2060993970e+03,7.6975704055e+12,1.3041537767e+01,0,0,0,1
430,3.8306480469e+04,3.0576226562e+04,2.2389359375e+04,1.8235172038e+12,235,1.5829681076e+12,2.4669038707e+02,204,12.0-12.5,4.7187946010e+03,1.1507557370e+13,4.7187946010e+03,1.1507557370e+13,4.7187946010e+03,1.1507557370e+13,1.9128408922e+01,0,0,0,1
402,1.2556693115e+03,3.6554910156e+04,1.2031046875e+04,1.9942294397e+12,257,1.5752084600e+12,2.4495726643e+02,203,12.0-12.5,2.5532700267e+03,3.7401501365e+12,2.5532700267e+03,3.7401501365e+12,2.5532700267e+03,3.7401501365e+12,1.0423328378e+01,0,0,0,1
412,4.1070519531e+04,1.5764722656e+04,4.3066042969e+04,1.9243926005e+12,248,1.5752084600e+12,2.4620142367e+02,203,12.0-12.5,2.0180726410e+03,3.7711887269e+12,2.0180726410e+03,3.7711887269e+12,2.0180726410e+03,3.7711887269e+12,8.1968357899e+00,0,0,0,1
361,4.1070242188e+04,8.6824580078e+03,4.3090949219e+04,2.2114994550e+12,285,1.5674488124e+12,2.4538563146e+02,202,12.0-12.5,3.3677117429e+03,4.7256253800e+13,3.3677117429e+03,4.7256253800e+13,3.3677117429e+03,4.7256253800e+13,1.3724160306e+01,0,0,0,1
367,4.2301824219e+04,4.9448402344e+04,4.2586027344e+04,2.1882205086e+12,282,1.5674488124e+12,2.4190124710e+02,202,12.0-12.5,1.0814339402e+03,5.9904479365e+12,1.0814339402e+03,5.9904479365e+12,1.0814339402e+03,5.9904479365e+12,4.4705595906e+00,0,0,1,1
401,2.5881468750e+04,4.7544359375e+04,2.2961605469e+04,1.9942294397e+12,257,1.5596891648e+12,2.4013399872e+02,201,12.0-12.5,2.4922687370e+03,9.2339806276e+11,5.0753963418e+03,4.9506551600e+12,2.4922687370e+03,9.2339806276e+11,1.0378658375e+01,0,0,0,1
411,1.9602452393e+03,3.3595019531e+04,2.4910574219e+04,1.9321523248e+12,249,1.5596891648e+12,2.4366170214e+02,201,12.0-12.5,3.4007735763e+03,8.4580158689e+11,6.2724784294e+03,1.6993628214e+12,3.4007735763e+03,8.4580158689e+11,1.3956947466e+01,0,0,0,1
414,1.3023021484e+04,4.4789839844e+04,6.9845083008e+03,1.9243926005e+12,248,1.5596891648e+12,2.4507581710e+02,201,12.0-12.5,2.3898361969e+03,4.6325096090e+12,2.3898361969e+03,4.6325096090e+12,2.3898361969e+03,4.6325096090e+12,9.7514158077e+00,0,0,0,1
436,4.2714031250e+04,1.6012010742e+04,3.4436184082e+03,1.7924786464e+12,231,1.5519295172e+12,2.4395842072e+02,200,12.0-12.5,2.1137155463e+03,7.1388757793e+12,2.1137155463e+03,7.1388757793e+12,2.1137155463e+03,7.1388757793e+12,8.6642450791e+00,0,0,0,1
444,4.5310278320e+03,1.4267546875e+04,1.2656700195e+04,1.7304014182e+12,223,1.5519295172e+12,2.4288415291e+02,200,12.0-12.5,6.5267424082e+03,8.3028229172e+11,1.0767738554e+04,4.2134886393e+12,6.5267424082e+03,8.3028229172e+11,2.6871833053e+01,0,0,0,1
466,4.9721496094e+04,3.3140230469e+04,3.0101429688e+04,1.6683241900e+12,215,1.5519295172e+12,2.4375503790e+02,200,12.0-12.5,1.4789704395e+03,2.2502978000e+12,1.4789704395e+03,2.2502978000e+12,1.4789704395e+03,2.2502978000e+12,6.0674456300e+00,0,0,1,1
364,4.6080218750e+04,7.8370224609e+03,4.6015171875e+04,2.2037399573e+12,284,1.5441698697e+12,2.4352051303e+02,199,12.0-12.5,2.9039787347e+03,1.1639471379e+12,8.2021020175e+03,4.7256253800e+13,2.9039787347e+03,1.1639471379e+12,1.1924986107e+01,0,0,0,1
369,4.8169695312e+04,2.4757550781e+04,9.7293984375e+03,2.1727012865e+12,280,1.5441698697e+12,2.4426321144e+02,199,12.0-12.5,2.9114375601e+03,4.4385184193e+12,2.9114375601e+03,4.4385184193e+12,2.9114375601e+03,4.4385184193e+12,1.1919263417e+01,0,0,0,1
421,3.5667246094e+04,3.4686761719e+04,7.4782602539e+03,1.9011136541e+12,245,1.5441698697e+12,2.3402785024e+02,199,12.0-12.5,3.1490321266e+03,8.2252264414e+11,3.5525768876e+03,2.7158766552e+12,3.1490321266e+03,8.2252264414e+11,1.3455800767e+01,0,0,0,1
390,4.1786175781e+04,1.5620477539e+04,4.4513363281e+04,2.0407873325e+12,263,1.5286505745e+12,2.3995473628e+02,197,12.0-12.5,1.4552250675e+03,3.7711887269e+12,1.4552250675e+03,3.7711887269e+12,1.4552250675e+03,3.7711887269e+12,6.0645815545e+00,0,0,1,1
345,4.3506281250e+04,2.4562730469e+04,3.9129863281e+04,2.2890960186e+12,295,1.5208909269e+12,2.3937252001e+02,196,12.0-12.5,2.2020685615e+03,9.2339806276e+11,7.0911462222e+03,2.0563066103e+12,2.2020685615e+03,9.2339806276e+11,9.1993373401e+00,0,0,0,1
417,4.8008390625e+04,1.4820254883e+04,3.5819105469e+04,1.9088733784e+12,246,1.5208909269e+12,2.4252847273e+02,196,12.0-12.5,5.8284574408e+03,2.5994819414e+12,5.8284574408e+03,2.5994819414e+12,5.8284574408e+03,2.5994819414e+12,2.4032054362e+01,0,0,0,1
342,4.3959355469e+04,1.6312397461e+04,1.2039266357e+03,2.3123749650e+12,298,1.5053716317e+12,2.3694195694e+02,194,12.0-12.5,3.8326964921e+03,1.5519295172e+12,3.8326964921e+03,1.5519295172e+12,3.8326964921e+03,1.5519295172e+12,1.6175676700e+01,0,0,0,1
416,2.5755029297e+04,2.8301230469e+04,4.1775830078e+03,1.9166328761e+12,247,1.5053716317e+12,2.4148458360e+02,194,12.0-12.5,1.9268977766e+03,8.3804193931e+11,8.3129461686e+03,2.3666925138e+12,1.9268977766e+03,8.3804193931e+11,7.9793821530e+00,0,0,1,1
439,3.7305222656e+04,1.0164275391e+04,4.6487769531e+04,1.7847189220e+12,230,1.5053716317e+12,2.3288197982e+02,194,12.0-12.5,5.8241189013e+03,4.7256253800e+13,5.8241189013e+03,4.7256253800e+13,5.8241189013e+03,4.7256253800e+13,2.5008886071e+01,0,0,0,1
355,1.9814927734e+04,3.4582101562e+04,2.1692933594e+04,2.2425381258e+12,289,1.4976119841e+12,2.4124553197e+02,193,12.0-12.5,2.1102455712e+03,1.4277751559e+12,2.1363647249e+03,1.9321522490e+12,2.1102455712e+03,1.4277751559e+12,8.7472939042e+00,0,0,0,1
431,2.1348320312e+04,3.3526265625e+04,5.7482309570e+03,1.8235172038e+12,235,1.4976119841e+12,2.4208200164e+02,193,12.0-12.5,1.7291270221e+03,3.9341413262e+12,1.7291270221e+03,3.9341413262e+12,1.7291270221e+03,3.9341413262e+12,7.1427326709e+00,0,0,1,1
447,3.5617449219e+04,4.7092632812e+04,3.7869023438e+04,1.7304014182e+12,223,1.4976119841e+12,2.4080887137e+02,193,12.0-12.5,1.8463806627e+03,2.6460398269e+12,1.8463806627e+03,2.6460398269e+12,1.8463806627e+03,2.6460398269e+12,7.6674113050e+00,0,0,1,1
289,3.7064516602e+03,4.6463625000e+04,2.1629960938e+04,2.8012328394e+12,361,1.4898523365e+12,2.4014325073e+02,192,12.0-12.5,2.4845432916e+03,2.5141258179e+12,2.4845432916e+03,2.5141258179e+12,2.4845432916e+03,2.5141258179e+12,1.0346088362e+01,0,0,0,1
300,3.5522839844e+04,3.9411160156e+04,3.8597089844e+04,2.7313960002e+12,352,1.4820926890e+12,2.4037464595e+02,191,12.0-12.5,2.3339830983e+03,8.5356123448e+11,3.5354034216e+03,7.1311161317e+12,2.3339830983e+03,8.5356123448e+11,9.7097723811e+00,0,0,0,1
352,4.6773214844e+04,2.7600587891e+04,3.9087703125e+04,2.2502978501e+12,290,1.4820926890e+12,2.4081462401e+02,191,12.0-12.5,4.3651350108e+03,1.4510540986e+12,6.6270074470e+03,1.5208909269e+12,4.3651350108e+03,1.4510540986e+12,1.8126536246e+01,0,0,0,1
373,6.2731630859e+03,1.4744995117e+03,2.6924625000e+04,2.1261433937e+12,274,1.4820926890e+12,2.4010911959e+02,191,12.0-12.5,5.1971025660e+03,1.0087541862e+12,7.0869397003e+03,1.8079978876e+12,5.1971025660e+03,1.0087541862e+12,2.1644752915e+01,0,0,0,1
406,1.5050582031e+04,3.6599123535e+03,3.0964108887e+03,1.9476715469e+12,251,1.4820926890e+12,2.4055937744e+02,191,12.0-12.5,4.7984108141e+03,9.2339806276e+11,5.5035119347e+03,8.5511316400e+12,4.7984108141e+03,9.2339806276e+11,1.9946887397e+01,0,0,0,1
459,5.5334262695e+03,3.0661918945e+03,4.2947433594e+04,1.6993628608e+12,219,1.4820926890e+12,2.4075655187e+02,191,12.0-12.5,3.0290441440e+03,8.6132088207e+11,6.6515453183e+03,3.5616782421e+12,3.0290441440e+03,8.6132088207e+11,1.2581357062e+01,0,0,0,1
475,5.7044243164e+03,2.1820740234e+04,2.1584802734e+04,1.6450452436e+12,212,1.4820926890e+12,2.4070628848e+02,191,12.0-12.5,2.0301313520e+03,2.5451644083e+12,2.0301313520e+03,2.5451644083e+12,2.0301313520e+03,2.5451644083e+12,8.4340603016e+00,0,0,0,1
395,4.7882125000e+04,3.3366199219e+04,1.1913531250e+04,2.0175083861e+12,260,1.4743330414e+12,2.3682780609e+02,190,12.0-12.5,1.0849903010e+03,8.6132088207e+11,3.6602919429e+03,1.8545557731e+12,1.0849903010e+03,8.6132088207e+11,4.5813467553e+00,0,0,1,1
398,3.1582009766e+04,2.9216466797e+04,3.9450136719e+04,2.0019891640e+12,258,1.4743330414e+12,2.4009775848e+02,190,12.0-12.5,4.8252456929e+03,9.9711471482e+12,4.8252456929e+03,9.9711471482e+12,4.8252456929e+03,9.9711471482e+12,2.0097004335e+01,0,0,0,1
480,3.3771074219e+04,1.1421989258e+04,3.1138820801e+03,1.6217662972e+12,209,1.4743330414e+12,2.4063135287e+02,190,12.0-12.5,1.1162383247e+03,2.5529240559e+12,1.1162383247e+03,2.5529240559e+12,1.1162383247e+03,2.5529240559e+12,4.6387900473e+00,0,0,2,1
335,2.1660544434e+03,3.9217765625e+04,2.6474292969e+04,2.4054907506e+12,310,1.4665733938e+12,2.3844509023e+02,189,12.0-12.5,2.5784078790e+03,1.6993628214e+12,2.5784078790e+03,1.6993628214e+12,2.5784078790e+03,1.6993628214e+12,1.0813424074e+01,0,0,0,1
356,4.0090042969e+04,1.9382201172e+04,4.0600187500e+04,2.2425381258e+12,289,1.4665733938e+12,2.3559996171e+02,189,12.0-12.5,1.2329263430e+03,1.1833462569e+13,1.2329263430e+03,1.1833462569e+13,1.2329263430e+03,1.1833462569e+13,5.2331347342e+00,0,0,1,1
465,3.0925226562e+04,2.7760699219e+04,2.8951343750e+04,1.6760839144e+12,216,1.4665733938e+12,2.4017843642e+02,189,12.0-12.5,4.4598623907e+03,3.4685624710e+12,4.4598623907e+03,3.4685624710e+12,4.4598623907e+03,3.4685624710e+12,1.8568954221e+01,0,0,0,1
302,8.0783486328e+03,2.3885369141e+04,1.5111381836e+04,2.7081170538e+12,349,1.4588137462e+12,2.3748774144e+02,188,12.0-12.5,3.1500108624e+03,6.9293652945e+12,3.1500108624e+03,6.9293652945e+12,3.1500108624e+03,6.9293652945e+12,1.3263888246e+01,0,0,0,1
418,3.9451011719e+04,3.6614886719e+04,5.0921943359e+03,1.9088733784e+12,246,1.4510540986e+12,2.3825340947e+02,187,12.0-12.5,9.7459269369e+02,9.4667700551e+11,6.1099363091e+03,2.7158766552e+12,9.7459269369e+02,9.4667700551e+11,4.0905718657e+00,0,1,1,1
429,4.5860734375e+04,2.9376816406e+04,4.1243582031e+04,1.8467961502e+12,238,1.4510540986e+12,2.3749258441e+02,187,12.0-12.5,4.3651350108e+03,1.4820926890e+12,4.3651350108e+03,1.4820926890e+12,4.3651350108e+03,1.4820926890e+12,1.8380089726e+01,0,0,0,1
379,1.1617293945e+04,1.9297980469e+04,9.0530966797e+03,2.0873452253e+12,269,1.4432944510e+12,2.3864614795e+02,186,12.0-12.5,8.1395906313e+02,1.9476715441e+12,8.1395906313e+02,1.9476715441e+12,8.1395906313e+02,1.9476715441e+12,3.4107362306e+00,0,1,3,1
407,2.9941824219e+04,2.9642705078e+04,3.4294937500e+04,1.9476715469e+12,251,1.4432944510e+12,2.3888983512e+02,186,12.0-12.5,5.0909205620e+03,3.4685624710e+12,5.0909205620e+03,3.4685624710e+12,5.0909205620e+03,3.4685624710e+12,2.1310745848e+01,0,0,0,1
445,9.8932119141e+03,2.0330574951e+03,1.1066813965e+03,1.7304014182e+12,223,1.4432944510e+12,2.3882807406e+02,186,12.0-12.5,2.9944557088e+03,1.0397927765e+12,8.3681436978e+03,3.5616782421e+12,2.9944557088e+03,1.0397927765e+12,1.2538122751e+01,0,0,0,1
450,4.3909308594e+04,4.1292445312e+04,3.7264738281e+04,1.7304014182e+12,223,1.4432944510e+12,2.3786812952e+02,186,12.0-12.5,3.0006453256e+03,1.2027453759e+12,5.6851643001e+03,2.2580574476e+12,3.0006453256e+03,1.2027453759e+12,1.2614743016e+01,0,0,0,1
461,3.8433562500e+04,3.3980148926e+03,3.2007363281e+04,1.6993628608e+12,219,1.4432944510e+12,2.3818383217e+02,186,12.0-12.5,5.5399463916e+03,9.2339806276e+11,5.8948713011e+03,1.4332069092e+13,5.5399463916e+03,9.2339806276e+11,2.3259120239e+01,0,0,0,1
286,3.7922921875e+04,1.2784043945e+04,3.0825788574e+03,2.8477907322e+12,367,1.4355348034e+12,2.3758716903e+02,185,12.0-12.5,1.8475808609e+03,5.0577382967e+13,1.8475808609e+03,5.0577382967e+13,1.8475808609e+03,5.0577382967e+13,7.7764336702e+00,0,0,1,1
363,3.6134937500e+04,4.9493863281e+04,3.0635687500e+04,2.2114994550e+12,285,1.4355348034e+12,2.3858328370e+02,185,12.0-12.5,4.4773846817e+03,9.2339806276e+11,7.0315858689e+03,1.4432944510e+12,4.4773846817e+03,9.2339806276e+11,1.8766548151e+01,0,0,0,1
393,2.0984250000e+04,3.5386488281e+04,2.1631281250e+04,2.0252681104e+12,261,1.4277751559e+12,2.3753241721e+02,184,12.0-12.5,2.1102455712e+03,1.4976119841e+12,2.1102455712e+03,1.4976119841e+12,2.1102455712e+03,1.4976119841e+12,8.8840318974e+00,0,0,0,1
424,4.6120734375e+04,3.5294734375e+04,4.2418062500e+04,1.8778347077e+12,242,1.4277751559e+12,2.3762491003e+02,184,12.0-12.5,5.3430887991e+03,1.2493032614e+12,5.3504724863e+03,1.7304014117e+12,5.3430887991e+03,1.2493032614e+12,2.2485390098e+01,0,0,0,1
438,3.0500855469e+04,3.3457511719e+04,1.1775242188e+04,1.7847189220e+12,230,1.4277751559e+12,2.3807245103e+02,184,12.0-12.5,7.3677660615e+03,4.7644236179e+12,7.3677660615e+03,4.7644236179e+12,7.3677660615e+03,4.7644236179e+12,3.0947579318e+01,0,0,0,1
458,4.3006777344e+04,6.0121254883e+03,3.6132437500e+04,1.7071224718e+12,220,1.4277751559e+12,2.3600085850e+02,184,12.0-12.5,1.9379537040e+03,7.4104634448e+12,1.9379537040e+03,7.4104634448e+12,1.9379537040e+03,7.4104634448e+12,8.2116383655e+00,0,0,1,1
434,7.7366416016e+03,3.2556380859e+04,2.2559087891e+04,1.8079978684e+12,233,1.4200155083e+12,2.3527507997e+02,183,12.0-12.5,1.1575937752e+03,1.1561874903e+12,1.4073590231e+03,4.8109815034e+12,1.1575937752e+03,1.1561874903e+12,4.9201716362e+00,0,0,2,1
388,3.1566605469e+04,2.3069230469e+04,1.3942795898e+04,2.0407873325e+12,263,1.4122558607e+12,2.3432901898e+02,182,12.0-12.5,6.6119992670e+03,2.1028644959e+12,6.6119992670e+03,2.1028644959e+12,6.6119992670e+03,2.1028644959e+12,2.8216732592e+01,0,0,0,1
392,2.4528898438e+04,3.8760824219e+04,4.1491238281e+04,2.0330276081e+12,262,1.4122558607e+12,2.3706753369e+02,182,12.0-12.5,3.8721042683e+03,1.0087541862e+12,1.0064866231e+04,2.4830872276e+12,3.8721042683e+03,1.0087541862e+12,1.6333338471e+01,0,0,0,1
463,9.9406025391e+03,3.0182328125e+04,3.3643273438e+04,1.6838435254e+12,217,1.4122558607e+12,2.3479757157e+02,182,12.0-12.5,3.8271681705e+03,1.3734576228e+12,3.8549190337e+03,1.6528049359e+12,3.8271681705e+03,1.3734576228e+12,1.6299862664e+01,0,0,0,1
464,2.7520099609e+04,3.3087807617e+03,4.2319429688e+04,1.6760839144e+12,216,1.3967365655e+12,2.3606964254e+02,180,12.0-12.5,2.7307164183e+03,2.2890960379e+12,2.7307164183e+03,2.2890960379e+12,2.7307164183e+03,2.2890960379e+12,1.1567418788e+01,0,0,0,1
326,8.8555224609e+03,4.4739941406e+04,4.9521261719e+04,2.4598083677e+12,317,1.3889769179e+12,2.3447719953e+02,179,12.0-12.5,2.8436148120e+03,2.6615591221e+12,2.8436148120e+03,2.6615591221e+12,2.8436148120e+03,2.6615591221e+12,1.2127468333e+01,0,0,0,1
428,2.7609529297e+04,4.5756457031e+04,2.6351421875e+04,1.8545557613e+12,239,1.3889769179e+12,2.3590180542e+02,179,12.0-12.5,2.3585259644e+03,4.9506551600e+12,2.3585259644e+03,4.9506551600e+12,2.3585259644e+03,4.9506551600e+12,9.9979140059e+00,0,0,0,1
433,4.9971832031e+04,3.3024574219e+04,4.8497875000e+04,1.8079978684e+12,233,1.3889769179e+12,2.3613845407e+02,179,12.0-12.5,2.1844922693e+03,1.0397927765e+12,4.6975591872e+03,5.2222428255e+12,2.1844922693e+03,1.0397927765e+12,9.2508959536e+00,0,0,0,1
452,4.9377257812e+04,4.6791875000e+04,3.3467015625e+04,1.7226418072e+12,222,1.3889769179e+12,2.2784490906e+02,179,12.0-12.5,3.6279955071e+03,3.3366484621e+13,3.6279955071e+03,3.3366484621e+13,3.6279955071e+03,3.3366484621e+13,1.5923092256e+01,0,0,0,1
232,2.3344782715e+03,7.1671577148e+03,3.6257781250e+04,3.6315149589e+12,468,1.3812172703e+12,2.2990037418e+02,178,12.0-12.5,3.1169149592e+03,4.0272570972e+12,3.1169149592e+03,4.0272570972e+12,3.1169149592e+03,4.0272570972e+12,1.3557676756e+01,0,0,0,1
415,3.3642234375e+04,4.6322426758e+03,2.9215125000e+04,1.9243926005e+12,248,1.3812172703e+12,2.3529010522e+02,178,12.0-12.5,5.6680820465e+03,7.9924370138e+11,8.4391889652e+03,1.4432944510e+12,5.6680820465e+03,7.9924370138e+11,2.4089759496e+01,0,0,0,1
471,4.1770531250e+04,1.1010384766e+04,4.6709046875e+04,1.6605645790e+12,214,1.3812172703e+12,2.3492278508e+02,178,12.0-12.5,3.3105237198e+03,4.7256253800e+13,3.3105237198e+03,4.7256253800e+13,3.3105237198e+03,4.7256253800e+13,1.4091965233e+01,0,0,0,1
377,8.3306943359e+03,2.9537187500e+04,3.1737996094e+04,2.1028644473e+12,271,1.3734576228e+12,2.3410393253e+02,177,12.0-12.5,2.7969784104e+03,1.6528049359e+12,2.7969784104e+03,1.6528049359e+12,2.7969784104e+03,1.6528049359e+12,1.1947592593e+01,0,0,0,1
399,1.3731706055e+04,6.0541889648e+03,6.6102363281e+03,2.0019891640e+12,258,1.3579383276e+12,2.3341872821e+02,175,12.0-12.5,1.2250158794e+03,8.5511316400e+12,1.2250158794e+03,8.5511316400e+12,1.2250158794e+03,8.5511316400e+12,5.2481473478e+00,0,0,2,1
409,3.0204074219e+04,3.6750082031e+04,3.7024562500e+04,1.9399118225e+12,250,1.3579383276e+12,2.3346550190e+02,175,12.0-12.5,1.0795559417e+03,2.4830872276e+12,1.0795559417e+03,2.4830872276e+12,1.0795559417e+03,2.4830872276e+12,4.6240490902e+00,0,0,1,1
467,4.6729941406e+04,3.6471281250e+04,4.7552183594e+04,1.6605645790e+12,214,1.3579383276e+12,2.3378632414e+02,175,12.0-12.5,1.1726226480e+03,8.3804193931e+11,4.0388365299e+03,1.7304014117e+12,1.1726226480e+03,8.3804193931e+11,5.0157880380e+00,0,0,1,1
389,4.0637529297e+03,2.8942470703e+04,8.9496425781e+03,2.0407873325e+12,263,1.3501786800e+12,2.3166873024e+02,174,12.0-12.5,2.0189574415e+03,1.1949857283e+12,2.6462645551e+03,3.1193783296e+12,2.0189574415e+03,1.1949857283e+12,8.7148465802e+00,0,0,0,1
484,1.8830560547e+04,2.8078951172e+04,9.7708437500e+03,1.6140066862e+12,208,1.3501786800e+12,2.3126907868e+02,174,12.0-12.5,4.0104383142e+03,1.2749100984e+13,4.0104383142e+03,1.2749100984e+13,4.0104383142e+03,1.2749100984e+13,1.7341005279e+01,0,0,0,1
427,4.6208076172e+03,4.2361734375e+04,3.0159734375e+04,1.8623153723e+12,240,1.3424190324e+12,2.3274465231e+02,173,12.0-12.5,1.3840966319e+03,5.3386375393e+12,1.3840966319e+03,5.3386375393e+12,1.3840966319e+03,5.3386375393e+12,5.9468461175e+00,0,0,1,1
441,2.0187523438e+04,3.5084082031e+04,4.5643527344e+04,1.7614399756e+12,227,1.3424190324e+12,2.3148026955e+02,173,12.0-12.5,1.2266055008e+03,6.7586530476e+12,1.2266055008e+03,6.7586530476e+12,1.2266055008e+03,6.7586530476e+12,5.2989635062e+00,0,0,1,1
346,8.5427011719e+03,2.7050585938e+04,7.8442895508e+03,2.2813362942e+12,294,1.3346593848e+12,2.3184036175e+02,172,12.0-12.5,1.9013497565e+03,1.1895539750e+14,1.9013497565e+03,1.1895539750e+14,1.9013497565e+03,1.1895539750e+14,8.2011162430e+00,0,0,2,1
524,1.3902853516e+04,9.6059501953e+03,1.3743176758e+04,1.4510540614e+12,187,1.3346593848e+12,2.3000205388e+02,172,12.0-12.5,2.7269492263e+03,1.0785910145e+12,4.9714101883e+03,3.0185029110e+12,2.7269492263e+03,1.0785910145e+12,1.1856195109e+01,0,0,0,1
279,4.7453466797e+03,4.0184601562e+04,3.2392167969e+04,2.9719449620e+12,383,1.3268997372e+12,2.3151239493e+02,171,12.0-12.5,9.7958292394e+02,1.3268997372e+12,9.7958292394e+02,1.3268997372e+12,9.7958292394e+02,1.3268997372e+12,4.2312331667e+00,0,1,1,1
481,2.7437041016e+04,3.7607582031e+04,4.9430398438e+04,1.6217662972e+12,209,1.3268997372e+12,2.2728524666e+02,171,12.0-12.5,3.3740951383e+03,7.9924370138e+11,5.4373437613e+03,3.5865091143e+13,3.3740951383e+03,7.9924370138e+11,1.4845200856e+01,0,0,0,1
502,5.2680673828e+03,3.9869316406e+04,3.2641646484e+04,1.5364102360e+12,198,1.3268997372e+12,2.3232809531e+02,171,12.0-12.5,9.7958292394e+02,1.3268997372e+12,9.7958292394e+02,1.3268997372e+12,9.7958292394e+02,1.3268997372e+12,4.2163773720e+00,0,1,1,1
505,3.5421996094e+04,8.1195053711e+03,4.1591792969e+04,1.5286506249e+12,197,1.3036207945e+12,2.2912406732e+02,168,12.0-12.5,2.3775574566e+03,8.2795439745e+12,2.3775574566e+03,8.2795439745e+12,2.3775574566e+03,8.2795439745e+12,1.0376725084e+01,0,0,0,1
362,4.4480535156e+04,4.9315585938e+04,4.2064484375e+04,2.2114994550e+12,285,1.2958611469e+12,2.2655036851e+02,167,12.0-12.5,1.9572712728e+03,8.8250471998e+13,1.9572712728e+03,8.8250471998e+13,1.9572712728e+03,8.8250471998e+13,8.6394530526e+00,0,0,1,1
446,1.5975970703e+04,4.7403843750e+04,2.2894960938e+04,1.7304014182e+12,223,1.2958611469e+12,2.2781241387e+02,167,12.0-12.5,4.0839773091e+03,1.6062470503e+12,4.0839773091e+03,1.6062470503e+12,4.0839773091e+03,1.6062470503e+12,1.7926930494e+01,0,0,0,1
500,2.9505270996e+03,4.1172941406e+04,1.5656642578e+04,1.5441698470e+12,199,1.2958611469e+12,2.3029684212e+02,167,12.0-12.5,9.5776590389e+02,2.2347785048e+12,9.5776590389e+02,2.2347785048e+12,9.5776590389e+02,2.2347785048e+12,4.1588321190e+00,0,1,3,1
442,4.1100207031e+04,2.4509187500e+04,2.4133726562e+04,1.7536803646e+12,226,1.2881014993e+12,2.2308763238e+02,166,12.0-12.5,2.4425150571e+03,3.8643044979e+12,2.4425150571e+03,3.8643044979e+12,2.4425150571e+03,3.8643044979e+12,1.0948679812e+01,0,0,0,1
468,3.5703570312e+04,3.5641250000e+04,3.6437210938e+04,1.6605645790e+12,214,1.2803418517e+12,2.2937555798e+02,165,12.0-12.5,2.8418956087e+03,1.1096296048e+12,3.7621085521e+03,3.2668116338e+12,2.8418956087e+03,1.1096296048e+12,1.2389705484e+01,0,0,0,1
365,7.7848925781e+03,2.9976343750e+04,8.6817050781e+03,2.2037399573e+12,284,1.2725822041e+12,2.2688555017e+02,164,12.0-12.5,2.4203584584e+03,5.4860708434e+12,2.4203584584e+03,5.4860708434e+12,2.4203584584e+03,5.4860708434e+12,1.0667750576e+01,0,0,0,1
496,3.8735558594e+04,2.7563398438e+04,2.0659558594e+04,1.5596891824e+12,201,1.2648225565e+12,2.2811044989e+02,163,12.0-12.5,2.3047271911e+03,2.7081170076e+12,2.3047271911e+03,2.7081170076e+12,2.3047271911e+03,2.7081170076e+12,1.0103558133e+01,0,0,0,1
